date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_12,Consumption_km_Vehicle_13,Consumption_km_Vehicle_14,Consumption_km_Vehicle_15,Consumption_km_Vehicle_16,Consumption_km_Vehicle_17,Consumption_km_Vehicle_18,Consumption_km_Vehicle_19,Consumption_km_Vehicle_2,Consumption_km_Vehicle_20,Consumption_km_Vehicle_21,Consumption_km_Vehicle_22,Consumption_km_Vehicle_23,Consumption_km_Vehicle_24,Consumption_km_Vehicle_25,Consumption_km_Vehicle_26,Consumption_km_Vehicle_27,Consumption_km_Vehicle_28,Consumption_km_Vehicle_29,Consumption_km_Vehicle_3,Consumption_km_Vehicle_30,Consumption_km_Vehicle_31,Consumption_km_Vehicle_32,Consumption_km_Vehicle_33,Consumption_km_Vehicle_34,Consumption_km_Vehicle_35,Consumption_km_Vehicle_36,Consumption_km_Vehicle_37,Consumption_km_Vehicle_38,Consumption_km_Vehicle_39,Consumption_km_Vehicle_4,Consumption_km_Vehicle_40,Consumption_km_Vehicle_41,Consumption_km_Vehicle_42,Consumption_km_Vehicle_43,Consumption_km_Vehicle_44,Consumption_km_Vehicle_45,Consumption_km_Vehicle_46,Consumption_km_Vehicle_47,Consumption_km_Vehicle_48,Consumption_km_Vehicle_49,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 06:00:00,0.19501044480428756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39966367845106715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 07:00:00,0.27433403668527884,0.11765852221440001,0.28343547587213075,0.0,0.0,0.36188985953842134,0.0,0.0,0.0,0.0,0.0,0.24128779377581414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39706812848204864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37330457133420203,0.2469623843748188,0.0,0.0,0.0,0.0
2026-01-08 08:00:00,0.22032951765734013,0.1390684213316555,0.11765852221440001,0.0,0.0,0.18743582686343482,0.0,0.0,0.0,0.22640340220781113,0.18099076388453594,0.30906227830888544,0.397380452055461,0.2941326527646759,0.0,0.0,0.37165760315128316,0.0,0.0,0.0,0.0,0.0,0.14636082577952397,0.0,0.0,0.11765852221440001,0.41755585165142733,0.2533812633203039,0.0,0.21983642213881144,0.423871253810059,0.0,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.0,0.2502601797731297,0.0,0.0,0.0,0.0,0.0,0.427821692528017,0.1522354281712936,0.11765852221440001,0.0,0.2895520936744203,0.0,0.441343638740428
2026-01-08 09:00:00,0.11765852221440001,0.3447176546989652,0.5103400514198904,0.11765852221440001,0.33190892963911983,0.2090602061747894,0.11765852221440001,0.17067850392604847,0.11765852221440001,0.12900299755776362,0.11765852221440001,0.18708784582422133,0.2806583195501435,0.11765852221440001,0.40721505056784074,0.26757818991187393,0.11765852221440001,0.22795768304762848,0.0,0.0,0.3392626521276967,0.5116081532146233,0.35507798371943355,0.0,0.0,0.11765852221440001,0.4599635061021617,0.36496257158622214,0.3213816955736479,0.21179340892538612,0.1800942270101191,0.0,0.11765852221440001,0.17725453107697473,0.12961454790941274,0.1783510849287222,0.0,0.28851881789421063,0.0,0.1390308269510768,0.2149252078936777,0.0,0.24467248821327098,0.21028460459484524,0.44554435935018566,0.11765852221440001,0.0,0.20322849084158517,0.1612360067781437,0.11765852221440001
2026-01-08 10:00:00,0.4094461440410763,0.4170404531111903,0.16196260306851662,0.2359471383263508,0.21876198812571448,0.11765852221440001,0.18021027671896198,0.14779505919925576,0.11765852221440001,0.3599494301715432,0.29509605990895177,0.13784581428132456,0.11765852221440001,0.2598797344666817,0.4586207483432952,0.33814490422063825,0.2210258025049682,0.39140668616810126,0.2602309481608765,0.4505574547038847,0.28424276891817335,0.1655445575040601,0.4524295654076262,0.2533464981799722,0.245845475072377,0.4157636829228835,0.16946968788502612,0.3783240705287165,0.25418510652682536,0.5084089114837042,0.12165225355238815,0.4712769048838066,0.11765852221440001,0.22936984412371392,0.17497458249021255,0.14567135338450385,0.36399532906201915,0.12926183303199865,0.16789371806402215,0.11765852221440001,0.27504361409954714,0.11765852221440001,0.5027344213674904,0.11765852221440001,0.21940957150023627,0.24225254541436744,0.2595318843493803,0.11765852221440001,0.12052818417371039,0.11765852221440001
2026-01-08 11:00:00,0.34666772732375906,0.16209794845555403,0.24168822170970966,0.11765852221440001,0.23723493121384917,0.11765852221440001,0.11952909576773105,0.4201572584141773,0.42666369161355583,0.1886916737694134,0.3697381367426813,0.16231428579534787,0.43732697449145613,0.29690527320656324,0.28156309943184815,0.1416326408378101,0.4005928137139986,0.2773161081121444,0.20542191224653286,0.5294633499648,0.2043301687177376,0.2799438804886762,0.2699512882239499,0.11765852221440001,0.27436723712776984,0.11765852221440001,0.3182061618814301,0.13084001844097742,0.3430942597637072,0.11765852221440001,0.13195644524133635,0.1378568370909422,0.14057852092185166,0.4367087580028049,0.11765852221440001,0.11765852221440001,0.17430674379548658,0.46219416070588565,0.26205187705066385,0.442749637552548,0.37446448084210243,0.11765852221440001,0.17122898451337795,0.19900038212446403,0.38954358523879473,0.14630674656828152,0.39944045547767393,0.40088585925964526,0.2578390722197906,0.11765852221440001
2026-01-08 12:00:00,0.352947164783527,0.11765852221440001,0.3331622623597227,0.12427132876041562,0.11765852221440001,0.4988801869175912,0.47302553431452765,0.11765852221440001,0.5294633499648,0.34527894286639693,0.11765852221440001,0.349272647159538,0.26091487692668425,0.11765852221440001,0.21845515326749365,0.29337082182712654,0.3580874394570319,0.40131866139940925,0.19204138079959063,0.526193280186418,0.260317098564953,0.19416592444154843,0.272416657814015,0.16983038438061288,0.11765852221440001,0.39730470825668174,0.35866019115213776,0.19861664852136282,0.2590639101891456,0.3171207182152399,0.2967033920151437,0.125206650583397,0.2564458083717768,0.194244150423771,0.3298887905550505,0.5294633499648,0.16180912536954636,0.20300067025855315,0.3334309811760041,0.4272045351560118,0.13184109980586825,0.26071917761064395,0.48007870654008816,0.2317593383022567,0.3869946240808308,0.4912133881513244,0.11765852221440001,0.5294633499648,0.37593720085760196,0.5294633499648
2026-01-08 13:00:00,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.432523272396966,0.22734142234757151,0.14933097994178846,0.4412280230685237,0.34407567953358553,0.45514401735582233,0.16482054252921172,0.27318272694443574,0.306419497446671,0.20292327344999553,0.11765852221440001,0.2506508368347962,0.42135255074117384,0.26954609461996704,0.11765852221440001,0.12332006414017013,0.43528621712403337,0.3208069713304814,0.3444439664351677,0.43502931524659494,0.1670251778605368,0.2740595705342383,0.17590830811845845,0.23854941657852155,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.1575612062390797,0.13581794223725346,0.11765852221440001,0.2832973144768064,0.11765852221440001,0.26587285369282404,0.45597294354113005,0.11765852221440001,0.48882795706895554,0.3320240323024459,0.29368495699916414,0.19442703630882938,0.2515752872488435,0.11765852221440001,0.11765852221440001,0.31445484790666106,0.31142105226775374,0.11765852221440001,0.32179087636574794,0.3310645475140173
2026-01-08 14:00:00,0.45119857578951783,0.20345644148021416,0.11765852221440001,0.2622475188974172,0.2190908402191759,0.4897492248080638,0.2718914503558168,0.12552374537825503,0.11765852221440001,0.17802919731879407,0.32682302913774885,0.27834010874964504,0.4600667156355636,0.3186491864781702,0.19920128737811257,0.11765852221440001,0.2593176769662829,0.25689961066649203,0.5294633499648,0.34219481535017426,0.11765852221440001,0.4419618942870993,0.1594906733503351,0.3324909524143378,0.42496738435161735,0.3075737435588404,0.23910901520991312,0.5294633499648,0.3656814994704519,0.3016751153120491,0.22367066079180456,0.44430016094184255,0.38402730686667186,0.16675525658481657,0.19570406317330327,0.4214639240215876,0.28733845496839244,0.23151345219773994,0.3833315132870147,0.507005803056554,0.13877528389888782,0.11765852221440001,0.17199779768191242,0.31945248799418263,0.32058996536663203,0.11765852221440001,0.18662015255554532,0.24286494346029172,0.5294633499648,0.18010054493250044
2026-01-08 15:00:00,0.11765852221440001,0.11765852221440001,0.32274199993273867,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.35669445646020803,0.1288609960697552,0.11765852221440001,0.22623669450501438,0.2052883170185045,0.30760699513028494,0.4491410570741644,0.11765852221440001,0.20351794359634143,0.3524557021317908,0.3132557903510744,0.13763804935338225,0.11765852221440001,0.4990688641667399,0.4008319006394547,0.29364208415124876,0.37091316161824794,0.47236490333154896,0.32934120509029213,0.19853252622960754,0.4178352191815466,0.11765852221440001,0.3112789233096721,0.11765852221440001,0.11765852221440001,0.19657484937306752,0.11765852221440001,0.24769489602373854,0.39916496104691807,0.341095323410441,0.1400138643544103,0.5083707743500923,0.11765852221440001,0.1293180295128168,0.11765852221440001,0.34383095722768414,0.11765852221440001,0.11765852221440001,0.19389295574775753,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.35908766656864494,0.11765852221440001
2026-01-08 16:00:00,0.3201558905779911,0.11765852221440001,0.11765852221440001,0.5294633499648,0.2532591675910038,0.32066638605693004,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.36955381693192024,0.23443429598949098,0.17960221460291037,0.18591652867732045,0.3900342253889995,0.143336703410164,0.3634826655228556,0.11765852221440001,0.18715774215837164,0.11765852221440001,0.49496310608561594,0.11765852221440001,0.24254682496810517,0.35203713612159193,0.5149117728620378,0.22348278080230854,0.11765852221440001,0.25406062221521886,0.11765852221440001,0.37238549421006645,0.28658807316866775,0.333412736697398,0.41278479302915255,0.39433484395333823,0.15800757479885738,0.45206752092609015,0.11765852221440001,0.11765852221440001,0.11765852221440001,0.14703917447601886,0.40495870559196706,0.11765852221440001,0.11765852221440001,0.4163507801118979,0.11765852221440001,0.13607327766995264,0.3116205210476343,0.11765852221440001,0.27117711875432743
2026-01-08 17:00:00,0.5294633499648,0.18062034985190573,0.18484981941022757,0.1549900803144812,0.31698954849169786,0.41389095415773647,0.11765852221440001,0.16795085556598743,0.3988046378702417,0.15882617629547316,0.3159253187472395,0.11765852221440001,0.11765852221440001,0.5294633499648,0.4758458371446656,0.11765852221440001,0.27231108125785763,0.11765852221440001,0.46970121416176974,0.11765852221440001,0.44582762275601107,0.5294633499648,0.3989449048852534,0.11765852221440001,0.3436897826432643,0.1513518795056786,0.24248521415856114,0.5294633499648,0.3103379679943414,0.11765852221440001,0.1418491436321093,0.43683104159225167,0.15467707485418278,0.36749047535469825,0.12669339164977458,0.29241142114653246,0.14591948900516655,0.2671005681637234,0.28330298979514196,0.4800244785284866,0.11765852221440001,0.31777999524324874,0.17016810871123988,0.4246223862824748,0.1549036904211303,0.14426585601727074,0.2861486521206897,0.11765852221440001,0.20126484176811396,0.1876971493758198
2026-01-08 18:00:00,0.11765852221440001,0.13295040891981413,0.3432128787857498,0.47375887627835817,0.11765852221440001,0.14815337007491333,0.11765852221440001,0.26900961055604766,0.30410110312428634,0.388172792159067,0.14657356004010416,0.14480372746538958,0.2736178691366152,0.11765852221440001,0.11765852221440001,0.12934223712740933,0.11765852221440001,0.38578983447316373,0.11765852221440001,0.0,0.37182765926692746,0.23244672854473014,0.38938271614044906,0.3618581672326041,0.33734075858740986,0.11765852221440001,0.11765852221440001,0.36301246299638734,0.35809704048826846,0.13765411048404153,0.4944298399206612,0.11765852221440001,0.23674557079407674,0.13420788261387323,0.3102571348430128,0.25076432254127273,0.3043680321159405,0.0,0.11765852221440001,0.11765852221440001,0.4164858960422676,0.38397189554406774,0.22148210212629738,0.11765852221440001,0.24826710415406814,0.0,0.20811720190323624,0.11765852221440001,0.16121673422933455,0.11765852221440001
2026-01-08 19:00:00,0.0,0.3771197196218616,0.0,0.0,0.18637544025387504,0.0,0.0,0.0,0.0,0.2633119281531245,0.0,0.0,0.13077456297639395,0.4671939977982797,0.0,0.0,0.23095110847243092,0.22919628417542073,0.11765852221440001,0.0,0.3120523262781461,0.33136433053840286,0.2939962150069244,0.11765852221440001,0.0,0.45329648815544826,0.5294633499648,0.0,0.11765852221440001,0.0,0.5294633499648,0.0,0.4154724359299468,0.0,0.46131453616393536,0.0,0.0,0.0,0.0,0.28166674430105093,0.20714437625835747,0.0,0.0,0.0,0.18845183256101566,0.0,0.0,0.0,0.12520274752371138,0.0
2026-01-08 20:00:00,0.0,0.20555383525728146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11765852221440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923954747355185,0.0,0.0,0.0,0.0,0.0,0.1809880637010449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137342385344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244228504392994,0.0,0.0,0.0
2026-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.23765889771065435,0.0,0.0,0.1137342385344,0.0,0.0,0.0,0.0,0.0,0.0,0.1264038805433727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30181480598469373,0.0,0.0,0.0,0.4770049614720877,0.0,0.22641585693771904,0.15227957829908015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137342385344,0.12445818930241,0.1137342385344,0.0,0.0,0.2012817506597169,0.0,0.0,0.1137342385344
2026-01-09 08:00:00,0.22901395028915886,0.0,0.22519046719192048,0.1137342385344,0.0,0.16839322704115178,0.3971708876864967,0.28179275638617307,0.0,0.2597724696188735,0.21043212760997854,0.0,0.0,0.0,0.0,0.3196583393832396,0.23711209849458711,0.0,0.0,0.18920507415947552,0.0,0.0,0.0,0.0,0.13470659530021017,0.18573485781153723,0.27030874767136365,0.36749632955679584,0.24646013579489984,0.24936618154337134,0.1137342385344,0.3028724169476253,0.49646574736802973,0.0,0.0,0.0,0.13494250365449967,0.0,0.1353916189353123,0.0,0.0,0.1619611755169319,0.29375294095137666,0.24471071027353922,0.0,0.4165530194557178,0.1137342385344,0.25902080949365375,0.12408278107244268,0.12288898858276155
2026-01-09 09:00:00,0.1137342385344,0.312186475780945,0.38259200906691554,0.4424627265503327,0.1137342385344,0.22197524822714265,0.20318166239278138,0.5118040734047999,0.2862097755332675,0.20192239369129736,0.36752094225793425,0.25635648432143027,0.21879560661808448,0.21656178051704983,0.0,0.23907491308369724,0.1654229929539818,0.0,0.22416711595440902,0.1137342385344,0.0,0.13228488816902426,0.0,0.1137342385344,0.14881885931886074,0.2398475911563391,0.2990237068366682,0.5118040734047999,0.42886184052529563,0.30345727705240055,0.32223148320583767,0.1137342385344,0.3486499988226274,0.0,0.0,0.36852959104478394,0.15660841393258376,0.32568916437368195,0.33517157283852345,0.1137342385344,0.43768368937495933,0.12131634383142298,0.1848880506283144,0.22475879275581626,0.1137342385344,0.4091454730771542,0.1137342385344,0.4692631211078643,0.1137342385344,0.35576448000157235
2026-01-09 10:00:00,0.291893653642987,0.2506750095456305,0.14446182352739706,0.5118040734047999,0.19361096432890348,0.17351786217424578,0.1137342385344,0.1425735060080741,0.3473415451661045,0.2924333994681197,0.1137342385344,0.2715232787269893,0.12124169007012837,0.24351353559106018,0.20796483496344634,0.3119862371561625,0.2262251393955087,0.1137342385344,0.1988847895863189,0.1137342385344,0.23271115549231056,0.2449522775133872,0.4238130556263769,0.4128612139807016,0.12829524035527412,0.3862841251139277,0.1137342385344,0.24475724696969897,0.24621487963586486,0.13174998926808454,0.25668643128897195,0.5118040734047999,0.1674576704241186,0.30136879752831014,0.1306782727124235,0.25340386042356705,0.1137342385344,0.1137342385344,0.20996117604120587,0.18907194566769253,0.5084293485287166,0.15663992168731772,0.1137342385344,0.1727464739801061,0.2598312642462414,0.37683050341584173,0.1555587250360194,0.3522540263900162,0.1137342385344,0.1137342385344
2026-01-09 11:00:00,0.1137342385344,0.28900249301995745,0.1137342385344,0.1625986113736801,0.1137342385344,0.40386052295044533,0.1384252216352721,0.1137342385344,0.31962616598472765,0.28806844465381265,0.2865125865733688,0.2593598143646367,0.1161331347428304,0.49399774533901536,0.1945410885342407,0.36698159722219836,0.15665877020738542,0.2275058789685536,0.4349491255024995,0.2509971034929936,0.43119240465508996,0.3976778332290429,0.3768987887580656,0.1137342385344,0.19088720770208792,0.1351556346723253,0.23941958004711714,0.1137342385344,0.2395395703105328,0.1137342385344,0.3907828490188215,0.5118040734047999,0.1137342385344,0.4068117954484681,0.15632731846913497,0.29381766452469615,0.4659347715668804,0.16958428518811114,0.1137342385344,0.26638338004850626,0.2258403963973694,0.28409191342802836,0.4138250252629744,0.3976856456638652,0.5118040734047999,0.39543124419809983,0.25678042624165737,0.31172889196057474,0.4403101776429186,0.2738868305644496
2026-01-09 12:00:00,0.45899276972550856,0.26954646142460553,0.3358634393671948,0.1137342385344,0.132869986686904,0.17736500831016822,0.27995243744943915,0.1137342385344,0.3097544334139084,0.1137342385344,0.20459417128187934,0.14785310440939378,0.3399942998939585,0.3031092501635927,0.20058522676037152,0.287768198478377,0.37119726749050264,0.35607397310282307,0.2600536323255878,0.38268457056521604,0.1137342385344,0.22229680191254234,0.27294298409392026,0.1137342385344,0.2021688049599312,0.49949560446840385,0.3343237147302612,0.2950641381943994,0.1137342385344,0.1137342385344,0.1137342385344,0.48078468734554536,0.3908069995535159,0.34364693993799283,0.2315233837416389,0.5118040734047999,0.32866459497904654,0.3867632787812682,0.42667395731140095,0.1137342385344,0.18664335918870756,0.4324468563103706,0.1137342385344,0.1137342385344,0.159258416935387,0.44195251847281186,0.26290649935289084,0.4163561142062594,0.1137342385344,0.1427134558680714
2026-01-09 13:00:00,0.1137342385344,0.47801743075705516,0.1248661890542474,0.22557959480699072,0.1137342385344,0.1137342385344,0.1137342385344,0.17822491099497795,0.3291626035968003,0.1137342385344,0.2552459714450406,0.4950725872276504,0.1347999749424299,0.38609297997361824,0.38574299188295924,0.1137342385344,0.32708514595098953,0.13053170761033903,0.32874986439679216,0.1137342385344,0.21303072267016884,0.35400582323670227,0.17440505006242416,0.26834027788535764,0.2755117657582381,0.1137342385344,0.35242034251406545,0.1340498933058637,0.3031547578006874,0.1137342385344,0.184592805398903,0.3014779763580987,0.20633405042916617,0.2654027326767037,0.3071752492393334,0.1137342385344,0.4008087113789084,0.28655305735221204,0.1137342385344,0.293245463509892,0.5108045699293712,0.3850192200632617,0.35549844380882495,0.49249235696891724,0.32227095490832264,0.23950508046243588,0.1137342385344,0.40301003145634146,0.11975957051645401,0.1338452020410013
2026-01-09 14:00:00,0.16837057790214746,0.1137342385344,0.2974165034363723,0.2852678484692496,0.1137342385344,0.14685855027034017,0.16944291384398194,0.15396893485357352,0.21754533140707796,0.1137342385344,0.20886326004163197,0.15169541975756154,0.4662966973818533,0.1137342385344,0.1137342385344,0.2026587744630601,0.1137342385344,0.5118040734047999,0.47184010739514826,0.4657883085729402,0.1137342385344,0.139563984204528,0.3538068447654567,0.1137342385344,0.31524782474741503,0.1137342385344,0.15783630364431886,0.20954502074180345,0.4878208655536924,0.3998360729743668,0.12455530557181378,0.1137342385344,0.16113693996622333,0.30101562305933877,0.5118040734047999,0.3379241701789076,0.1542190628095794,0.22099975025132548,0.316519335262952,0.1137342385344,0.4442964308108373,0.1137342385344,0.1927792587776735,0.1404821638046069,0.20674734551127505,0.46790186791616784,0.24103465094660395,0.1137342385344,0.4463794471746314,0.128355199656284
